@RELATION features

@ATTRIBUTE 1	NUMERIC
@ATTRIBUTE 2	NUMERIC
@ATTRIBUTE 3	NUMERIC
@ATTRIBUTE 4	NUMERIC
@ATTRIBUTE 5	NUMERIC
@ATTRIBUTE 6	NUMERIC
@ATTRIBUTE 7	NUMERIC
@ATTRIBUTE 8	NUMERIC
@ATTRIBUTE 9	NUMERIC
@ATTRIBUTE 10	NUMERIC
@ATTRIBUTE 11	NUMERIC
@ATTRIBUTE 12	NUMERIC
@ATTRIBUTE 13	NUMERIC
@ATTRIBUTE 14	NUMERIC
@ATTRIBUTE 15	NUMERIC
@ATTRIBUTE 16	NUMERIC
@ATTRIBUTE 17	NUMERIC
@ATTRIBUTE 18	NUMERIC
@ATTRIBUTE 19	NUMERIC
@ATTRIBUTE 20	NUMERIC
@ATTRIBUTE 21	NUMERIC
@ATTRIBUTE 22	NUMERIC
@ATTRIBUTE 23	NUMERIC
@ATTRIBUTE 24	NUMERIC
@ATTRIBUTE 25	NUMERIC
@ATTRIBUTE 26	NUMERIC
@ATTRIBUTE 27	NUMERIC
@ATTRIBUTE 28	NUMERIC
@ATTRIBUTE 29	NUMERIC
@ATTRIBUTE 30	NUMERIC
@ATTRIBUTE 31	NUMERIC
@ATTRIBUTE 32	NUMERIC
@ATTRIBUTE 33	NUMERIC
@ATTRIBUTE 34	NUMERIC
@ATTRIBUTE 35	NUMERIC
@ATTRIBUTE 36	NUMERIC
@ATTRIBUTE 37	NUMERIC
@ATTRIBUTE 38	NUMERIC
@ATTRIBUTE 39	NUMERIC
@ATTRIBUTE 40	NUMERIC
@ATTRIBUTE 41	NUMERIC
@ATTRIBUTE 42	NUMERIC
@ATTRIBUTE 43	NUMERIC
@ATTRIBUTE 44	NUMERIC
@ATTRIBUTE 45	NUMERIC
@ATTRIBUTE 46	NUMERIC
@ATTRIBUTE 47	NUMERIC
@ATTRIBUTE 48	NUMERIC
@ATTRIBUTE 49	NUMERIC
@ATTRIBUTE 50	NUMERIC
@ATTRIBUTE 51	NUMERIC
@ATTRIBUTE 52	NUMERIC
@ATTRIBUTE 53	NUMERIC
@ATTRIBUTE 54	NUMERIC
@ATTRIBUTE 55	NUMERIC
@ATTRIBUTE 56	NUMERIC
@ATTRIBUTE 57	NUMERIC
@ATTRIBUTE 58	NUMERIC
@ATTRIBUTE 59	NUMERIC
@ATTRIBUTE 60	NUMERIC
@ATTRIBUTE 61	NUMERIC
@ATTRIBUTE 62	NUMERIC
@ATTRIBUTE 63	NUMERIC
@ATTRIBUTE 64	NUMERIC
@ATTRIBUTE 65	NUMERIC
@ATTRIBUTE 66	NUMERIC
@ATTRIBUTE 67	NUMERIC
@ATTRIBUTE 68	NUMERIC
@ATTRIBUTE 69	NUMERIC
@ATTRIBUTE 70	NUMERIC
@ATTRIBUTE 71	NUMERIC
@ATTRIBUTE 72	NUMERIC
@ATTRIBUTE 73	NUMERIC
@ATTRIBUTE 74	NUMERIC
@ATTRIBUTE 75	NUMERIC
@ATTRIBUTE 76	NUMERIC
@ATTRIBUTE 77	NUMERIC
@ATTRIBUTE 78	NUMERIC
@ATTRIBUTE 79	NUMERIC
@ATTRIBUTE 80	NUMERIC

@ATTRIBUTE class 		 {X1,X2} 
@DATA
0.000000e+00,1.275538e-01,5.137043e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.504101e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.418092e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.664265e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.799637e-02,0.000000e+00,0.000000e+00,7.246105e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.952193e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.407643e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.261274e-01,0.000000e+00,0.000000e+00,2.180569e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,X1
0.000000e+00,3.692879e-03,1.075029e-03,0.000000e+00,0.000000e+00,8.840424e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.977029e-02,4.430304e-04,0.000000e+00,6.125760e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.884457e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.205301e-03,1.642817e-03,4.180031e-01,0.000000e+00,5.232027e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.117547e-03,0.000000e+00,1.913435e-03,0.000000e+00,0.000000e+00,3.427880e-03,0.000000e+00,3.266050e-02,0.000000e+00,1.537217e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.406832e-04,0.000000e+00,6.153436e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.970142e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.250609e-01,0.000000e+00,8.169468e-03,0.000000e+00,0.000000e+00,1.253330e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.634470e-02,0.000000e+00,3.303278e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,X1
0.000000e+00,3.645382e-01,3.739491e-01,0.000000e+00,0.000000e+00,3.772032e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.062395e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.140402e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.211015e-01,0.000000e+00,0.000000e+00,1.710132e-05,0.000000e+00,6.846211e-02,0.000000e+00,1.945785e-01,0.000000e+00,0.000000e+00,3.988704e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.681072e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.727404e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.785717e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.635745e-01,0.000000e+00,1.667606e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.415334e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.014259e-05,0.000000e+00,X1
0.000000e+00,3.047060e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.216343e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.581537e-05,0.000000e+00,2.329140e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.160624e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.605080e-04,0.000000e+00,6.825151e-01,0.000000e+00,0.000000e+00,5.713254e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.808852e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.438578e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.648120e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.543602e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.944376e-05,0.000000e+00,X1
0.000000e+00,1.891233e-05,4.900792e-03,0.000000e+00,0.000000e+00,3.493697e-05,0.000000e+00,5.639792e-05,0.000000e+00,1.375002e-02,1.653219e-04,4.844649e-01,2.356684e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.052976e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.032109e-04,1.164047e-02,4.844003e-01,0.000000e+00,2.172049e-05,8.548778e-05,5.551697e-03,1.698577e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.637946e-05,0.000000e+00,0.000000e+00,1.902021e-03,3.992050e-01,2.049592e-04,0.000000e+00,6.396620e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.588957e-05,0.000000e+00,4.610157e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.052728e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.896565e-01,0.000000e+00,1.115486e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.440889e-05,0.000000e+00,0.000000e+00,1.774013e-05,0.000000e+00,1.743604e-01,0.000000e+00,0.000000e+00,1.816510e-05,0.000000e+00,X1
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.303676e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.105231e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.123582e-02,0.000000e+00,0.000000e+00,2.873586e-02,2.945044e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.619561e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.384229e-02,0.000000e+00,3.262543e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,X1
0.000000e+00,9.176360e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.189711e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.536109e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.215505e-01,0.000000e+00,0.000000e+00,0.000000e+00,9.173427e-02,0.000000e+00,0.000000e+00,8.999079e-02,0.000000e+00,0.000000e+00,1.956581e-01,7.992347e-02,0.000000e+00,1.467608e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.237984e-06,2.341351e-01,0.000000e+00,1.403313e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.229365e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.156363e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.366041e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.684217e-01,0.000000e+00,7.994216e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,X1
0.000000e+00,1.160739e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.295070e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.108939e-05,0.000000e+00,1.384048e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.525642e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.271532e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.673739e-02,0.000000e+00,4.800604e-02,0.000000e+00,0.000000e+00,5.388492e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.116033e-05,0.000000e+00,1.144123e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.249985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.287513e-05,0.000000e+00,X1
9.280408e-01,0.000000e+00,4.568931e-05,0.000000e+00,0.000000e+00,1.509038e-05,0.000000e+00,5.597699e-01,0.000000e+00,1.774277e-02,1.401773e-05,0.000000e+00,1.985059e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.122820e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.274250e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.306948e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.354913e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.563307e-05,9.177224e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.602954e-01,0.000000e+00,0.000000e+00,4.132957e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.754776e-03,0.000000e+00,1.546251e-03,1.847532e-02,0.000000e+00,0.000000e+00,2.431051e-05,0.000000e+00,2.020783e-02,0.000000e+00,0.000000e+00,1.760047e-05,0.000000e+00,X1
0.000000e+00,2.679166e-02,1.885555e-01,0.000000e+00,0.000000e+00,5.385961e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.345361e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.884948e-06,4.505321e-01,1.295751e-04,0.000000e+00,4.607179e-01,1.982277e-01,0.000000e+00,3.258488e-01,0.000000e+00,0.000000e+00,4.308810e-01,0.000000e+00,2.360850e-02,4.654628e-01,0.000000e+00,1.872084e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.949121e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.452935e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.573568e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.264693e-01,0.000000e+00,0.000000e+00,3.932364e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.017497e-02,0.000000e+00,1.123503e-02,0.000000e+00,0.000000e+00,1.745347e-08,0.000000e+00,X1
