@RELATION feature_mfcc

@ATTRIBUTE 1	NUMERIC
@ATTRIBUTE 2	NUMERIC
@ATTRIBUTE 3	NUMERIC
@ATTRIBUTE 4	NUMERIC
@ATTRIBUTE 5	NUMERIC
@ATTRIBUTE 6	NUMERIC
@ATTRIBUTE 7	NUMERIC
@ATTRIBUTE 8	NUMERIC
@ATTRIBUTE 9	NUMERIC
@ATTRIBUTE 10	NUMERIC
@ATTRIBUTE 11	NUMERIC
@ATTRIBUTE 12	NUMERIC
@ATTRIBUTE 13	NUMERIC
@ATTRIBUTE 14	NUMERIC
@ATTRIBUTE 15	NUMERIC
@ATTRIBUTE 16	NUMERIC
@ATTRIBUTE 17	NUMERIC
@ATTRIBUTE 18	NUMERIC
@ATTRIBUTE 19	NUMERIC
@ATTRIBUTE 20	NUMERIC
@ATTRIBUTE 21	NUMERIC
@ATTRIBUTE 22	NUMERIC
@ATTRIBUTE 23	NUMERIC
@ATTRIBUTE 24	NUMERIC
@ATTRIBUTE 25	NUMERIC
@ATTRIBUTE 26	NUMERIC
@ATTRIBUTE 27	NUMERIC
@ATTRIBUTE 28	NUMERIC
@ATTRIBUTE 29	NUMERIC
@ATTRIBUTE 30	NUMERIC

@ATTRIBUTE class 		 {X1,X2} 
@DATA
6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,6.301197e-04,3.088633e-08,2.354934e-07,7.483820e-07,3.680220e-08,1.420890e-08,2.482888e-08,2.306619e-08,2.769091e-06,3.672849e-08,4.461269e-08,1.069345e-08,3.803621e-08,2.787834e-08,8.822215e-07,4.152882e-08,X1
4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,4.093328e-04,2.150075e-08,5.494354e-08,3.465047e-08,3.241990e-08,1.589289e-08,7.057614e-09,7.392377e-09,1.993974e-07,1.805287e-08,1.549721e-08,1.301244e-06,1.022702e-08,1.127490e-08,1.158122e-07,2.124038e-08,X1
5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,5.882353e-04,2.675780e-08,1.016655e-07,2.013921e-08,2.366875e-08,2.687689e-08,3.156926e-08,6.429553e-08,8.858567e-08,5.180816e-08,1.278800e-07,1.415517e-07,2.819639e-06,2.800906e-07,6.566963e-08,1.234694e-07,X1
4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,4.385965e-04,8.351981e-09,6.563079e-08,1.285554e-08,4.611558e-08,2.187112e-07,5.358945e-06,1.518593e-08,1.812434e-08,1.139357e-08,4.297934e-09,2.054063e-08,4.669530e-08,1.481719e-08,3.551326e-08,2.207057e-07,X1
4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,4.798464e-04,2.325786e-08,9.889333e-07,1.636971e-07,2.594330e-08,1.543006e-08,2.884310e-08,1.108062e-07,5.657941e-08,1.230430e-08,1.955448e-08,1.633945e-08,8.415997e-08,1.254528e-07,1.677686e-08,2.001742e-08,X1
6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,6.195787e-04,2.485585e-08,6.310610e-08,2.580230e-08,2.309863e-08,3.965091e-08,3.168892e-08,4.114702e-08,1.916870e-07,3.389927e-08,1.459744e-07,2.004082e-07,6.126827e-07,7.392321e-07,1.676014e-07,5.190223e-07,X1
4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,4.401408e-04,1.087330e-08,1.091527e-08,1.225178e-08,1.785313e-08,5.294722e-08,9.173859e-05,4.177533e-08,1.067722e-08,1.729744e-08,7.445765e-09,9.466483e-09,1.622694e-08,9.395543e-09,1.301062e-08,7.143959e-08,X1
5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,5.282620e-04,3.030201e-08,3.797185e-07,2.286796e-07,3.870737e-08,2.383343e-08,2.795442e-08,3.401314e-08,2.957354e-07,1.292849e-08,3.213871e-08,1.135566e-08,4.414694e-08,7.468238e-05,3.962833e-08,2.557465e-08,X1
5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.263158e-03,5.592336e-06,7.430761e-05,3.665160e-05,1.454330e-03,9.408782e-03,2.820790e-05,8.159048e-06,3.311445e-06,1.402468e-06,1.921761e-06,1.006929e-05,1.029451e-05,3.149615e-06,7.420605e-06,2.099120e-04,X1
5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.847953e-03,5.145739e-06,1.629742e-05,1.201821e-03,3.776152e-05,1.135734e-03,3.079748e-04,5.477267e-05,2.364218e-05,3.227713e-05,1.813307e-04,3.857933e-04,3.577648e-05,7.169680e-06,7.231775e-05,3.802400e-05,X1
6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,6.410256e-03,5.072609e-06,9.114672e-05,3.782303e-05,1.060538e-05,1.305174e-05,1.858805e-04,5.459598e-06,4.707882e-06,2.884625e-06,2.190885e-06,4.807601e-06,2.159286e-05,4.262972e-06,4.633547e-06,2.228682e-05,X1
5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,5.494505e-03,6.316688e-06,2.421215e-05,1.642833e-05,1.326550e-05,6.659502e-06,4.573467e-02,3.333714e-05,1.033041e-05,4.175905e-06,2.807790e-06,5.365766e-06,1.448511e-05,3.587192e-06,1.687614e-05,2.540035e-04,X1
6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,6.666667e-03,5.771610e-06,9.280224e-06,1.944958e-05,3.208742e-05,1.884743e-04,5.546772e-04,3.029757e-05,7.441048e-06,7.314195e-06,1.553901e-05,4.685705e-05,5.934502e-05,3.702337e-05,3.232811e-05,7.860789e-03,X1
5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,5.235602e-03,3.263978e-06,1.091604e-04,1.675511e-05,2.852879e-06,1.856360e-06,4.514140e-06,1.529304e-05,1.518591e-06,9.892071e-07,1.366885e-06,3.068662e-06,1.623889e-04,3.500478e-06,2.116761e-06,2.406154e-06,X1
5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,7.374239e-06,1.893368e-05,1.073516e-04,5.272077e-03,4.908264e-04,5.391085e-05,5.026323e-06,2.219984e-06,2.214157e-06,3.953960e-05,6.581413e-06,2.425149e-06,8.942402e-06,1.446109e-05,2.406865e-04,X1
7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,7.575758e-03,6.586549e-06,2.152474e-05,1.010210e-03,4.457656e-04,1.963445e-03,1.026069e-04,3.328908e-05,3.233559e-05,8.426433e-05,4.512883e-04,1.322621e-04,8.112279e-05,4.984009e-05,8.609490e-06,5.703837e-06,X1
6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,6.289308e-03,4.618884e-06,1.486120e-02,1.243540e-05,9.670770e-06,6.842979e-04,2.721231e-05,3.889903e-06,2.677482e-06,1.908923e-06,3.451056e-06,1.417127e-05,1.953689e-06,3.701344e-06,4.415252e-04,2.730035e-06,X1
5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,7.552630e-06,7.851712e-04,3.161071e-03,5.209395e-05,1.413499e-04,2.251430e-04,5.542650e-06,4.346247e-06,3.959785e-06,9.228325e-06,3.911827e-05,6.639859e-06,8.960724e-06,2.056679e-05,6.500465e-04,X1
6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,6.134969e-03,7.222504e-06,1.107347e-05,2.889290e-05,1.173216e-03,9.648348e-04,5.395001e-05,2.105612e-05,1.300410e-05,1.411772e-05,3.334918e-05,7.604331e-05,4.960040e-05,3.349867e-03,9.737658e-06,8.192306e-06,X1
5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,5.291005e-03,4.071328e-06,1.352731e-04,1.587713e-05,5.846728e-06,1.060046e-05,4.116809e-05,6.630912e-06,3.245283e-06,1.912856e-06,3.416417e-06,4.466081e-05,3.222288e-06,2.734636e-06,6.070335e-06,4.878029e-05,X1
2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,2.538071e-03,1.845773e-06,2.327955e-06,2.037883e-06,1.226189e-05,9.965993e-07,1.082596e-06,3.334667e-06,1.644377e-04,5.946408e-02,3.193054e-04,8.966579e-06,7.871650e-05,1.721105e-06,1.047618e-06,1.664150e-06,X1
4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,4.807692e-03,7.705077e-06,2.495236e-05,1.005607e-03,4.675026e-03,4.421836e-04,5.842541e-05,8.973734e-06,2.128307e-06,6.243896e-06,3.747566e-05,5.350338e-06,9.966809e-06,3.341897e-05,2.048660e-05,2.605543e-05,X1
8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,8.474576e-03,4.999956e-06,6.573691e-05,5.706360e-03,5.046348e-04,4.069924e-04,2.468440e-05,1.521819e-05,1.691641e-05,4.902608e-05,1.465106e-02,3.810403e-03,8.161676e-04,6.487165e-06,2.285523e-06,2.794283e-06,X1
4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.211271e-06,1.200742e-03,2.027856e-05,7.987389e-06,4.049125e-05,8.375515e-06,2.414526e-06,2.733776e-06,3.457520e-06,6.352844e-05,6.016177e-06,5.567158e-06,1.145693e-05,6.991864e-06,4.085101e-06,X1
2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.702703e-03,2.801082e-06,1.978582e-06,3.495302e-06,1.195828e-06,1.045296e-06,5.042107e-06,3.793151e-06,9.805645e-04,1.904090e-06,1.013551e-05,2.426912e-05,2.795199e-05,1.700314e-06,1.157581e-06,3.682523e-06,X1
5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,5.181347e-03,8.495180e-06,2.618789e-05,4.679981e-04,1.559462e-04,1.378803e-04,8.920172e-06,4.881904e-06,7.796192e-06,3.823681e-05,6.301809e-06,3.802811e-06,2.407117e-05,1.164901e-04,2.599951e-05,1.740032e-05,X1
6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,6.711409e-03,3.550864e-06,9.189631e-06,1.423569e-03,9.024098e-06,1.265818e-05,1.800366e-05,1.894925e-05,1.583689e-05,4.110710e-05,6.325580e-05,7.668004e-06,2.424700e-06,2.747297e-06,3.493268e-06,3.000984e-06,X1
4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,4.854369e-03,3.557300e-06,2.856831e-04,1.077481e-05,5.857506e-06,7.473952e-05,2.220227e-06,2.378420e-06,2.949722e-06,1.886120e-05,3.712920e-06,4.050534e-06,1.556867e-05,2.885041e-06,2.583821e-06,2.066996e-06,X1
2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,2.277904e-03,1.322741e-06,1.751697e-06,3.495004e-06,7.251526e-07,7.313243e-07,5.291830e-06,5.483774e-06,4.395540e-04,4.730301e-07,6.871202e-07,2.748396e-06,8.742725e-06,2.253664e-06,7.079197e-07,3.751929e-06,X1
4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,4.201681e-03,5.935507e-06,5.125412e-05,4.792655e-05,1.899266e-04,6.113328e-01,7.638558e-06,2.697344e-06,1.775819e-06,4.709038e-05,7.619803e-06,3.417475e-06,9.401942e-06,1.951995e-04,5.038338e-05,1.999875e-05,X1
6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,6.802721e-03,5.318632e-06,8.870113e-06,8.399981e-04,1.131685e-05,1.246168e-05,1.618129e-05,2.262856e-05,2.806407e-05,5.397041e-05,2.359672e-04,3.998716e-04,1.598611e-05,3.554188e-06,2.838855e-06,1.767580e-06,X1
4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,4.950495e-03,5.299160e-06,3.597537e-05,1.919960e-04,2.082583e-05,4.762074e-04,4.779274e-06,3.967676e-06,4.422356e-06,6.563769e-06,1.331678e-05,6.781851e-06,8.333331e-06,1.211001e-02,4.841319e-06,4.004758e-06,X1
3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,4.111836e-06,4.723501e-06,6.321078e-06,6.542174e-06,1.127143e-06,8.520958e-05,1.386525e-05,1.459318e-05,1.949498e-04,7.893204e-06,2.308404e-06,3.300270e-06,6.719652e-06,2.511518e-06,4.841081e-06,X1
3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.174603e-03,3.546126e-06,5.869039e-05,5.486794e-06,8.871625e-06,5.128161e-06,8.313539e-07,7.970914e-07,8.031010e-05,3.686565e-06,2.265573e-06,7.887259e-06,1.262345e-05,4.097878e-06,7.946496e-06,1.365361e-05,X1
6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,6.211180e-03,3.391589e-06,1.458013e-05,1.696880e-03,8.455502e-06,1.123008e-05,1.887083e-05,2.912533e-05,7.233275e-05,1.323305e-05,4.738537e-06,2.452995e-06,1.892606e-06,1.833486e-06,5.846569e-06,3.961868e-05,X1
4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.975124e-03,4.857035e-06,1.258576e-04,1.147732e-05,1.240489e-04,6.234176e-06,2.420480e-06,2.863458e-06,9.431278e-06,1.022553e-05,4.665615e-06,2.813016e-05,3.534485e-06,2.954427e-06,3.273234e-06,2.746781e-05,X1
3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.344482e-03,3.834868e-06,3.459290e-06,6.387827e-05,1.410418e-06,1.948327e-06,6.179607e-05,3.984317e-05,6.385161e-06,1.772702e-06,1.572383e-04,3.770738e-04,9.865944e-06,2.369320e-06,3.104816e-05,2.254656e-06,X1
5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,5.102041e-03,7.726529e-06,2.376446e-05,6.427029e-04,2.180813e-03,1.483851e-05,7.591818e-06,1.121928e-05,2.012741e-04,1.944821e-05,6.269522e-06,9.763662e-06,5.686480e-05,1.211623e-04,3.773229e-05,2.039269e-04,X1
6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,6.329114e-03,4.793892e-06,3.183778e-05,4.721042e-03,2.164588e-05,5.195193e-06,6.158592e-06,6.910331e-06,1.102562e-05,2.332148e-05,1.503386e-05,6.668168e-06,2.174427e-06,6.064094e-06,6.396096e-06,2.153550e-05,X1
5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.681818e-03,5.989280e-06,4.406667e-04,4.720833e-05,2.633647e-05,8.698875e-06,4.127343e-06,4.426592e-06,7.938725e-06,8.864002e-05,6.734122e-06,1.185331e-05,6.412232e-05,3.569404e-06,5.415893e-06,1.194402e-04,X1
3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,3.663004e-03,4.927206e-06,2.483337e-06,2.450430e-05,2.406186e-06,1.380250e-06,1.646615e-04,8.171898e-06,3.685762e-05,7.726332e-06,2.224135e-05,5.381423e-06,3.102579e-06,9.517881e-06,1.835890e-06,5.843756e-06,X1
3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,3.484321e-03,4.451656e-06,3.756705e-05,6.659232e-06,2.185452e-05,2.934682e-06,1.320714e-06,3.360463e-06,1.821722e-05,3.383930e-06,3.364421e-06,2.700382e-04,1.637109e-05,1.282375e-05,4.512626e-03,3.149066e-06,X1
6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,6.097561e-03,4.204205e-06,3.197643e-05,2.216612e-04,2.398378e-05,7.248527e-05,1.283930e-04,3.307919e-04,1.175141e-04,1.506929e-05,9.853482e-06,4.588904e-06,2.617952e-06,2.553239e-06,1.498885e-04,7.298974e-06,X1
4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,4.424779e-03,3.366373e-06,5.074609e-02,1.148503e-04,3.559848e-05,2.994656e-06,2.494975e-06,2.844598e-06,1.444182e-05,1.761773e-05,1.650275e-05,1.944995e-05,3.656149e-06,2.935536e-06,2.607751e-03,9.672451e-06,X1
4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.464286e-03,4.470037e-06,9.903770e-06,2.225571e-05,2.032861e-05,4.215355e-05,7.070984e-06,1.195541e-05,5.268162e-06,2.880744e-06,2.420448e-06,1.361652e-06,6.049432e-06,4.519121e-06,2.326442e-06,2.548744e-05,X1
5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,5.319149e-03,7.165318e-06,6.762689e-04,2.254166e-05,4.339309e-04,7.932483e-06,1.124889e-05,2.854704e-04,2.347508e-05,5.978846e-06,7.675544e-06,5.208857e-05,4.865547e-03,1.261736e-03,7.619955e-05,6.663599e-05,X1
6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,6.578947e-03,4.222357e-06,1.067827e-04,1.746979e-04,1.396803e-05,1.609078e-05,3.818980e-05,1.305257e-03,3.883545e-06,4.478442e-06,3.151879e-06,2.145261e-06,1.372651e-05,6.702067e-05,5.348658e-06,5.692329e-06,X1
4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,4.545455e-03,5.438792e-06,7.617799e-06,1.747898e-05,6.097661e-06,3.717082e-06,1.910032e-05,2.262602e-05,2.520458e-05,6.195833e-06,4.380474e-06,3.797312e-06,6.619471e-06,1.053841e-05,4.612437e-06,2.977680e-05,X1
7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,7.246377e-03,8.283256e-06,1.104303e-05,1.632970e-05,9.447501e-06,3.629837e-05,1.898629e-03,1.277142e-04,2.128776e-05,1.261598e-05,1.383872e-05,2.866136e-05,3.779584e-05,5.308616e-05,5.399201e-05,5.882298e-05,X1
6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.172840e-03,6.200662e-06,4.435604e-05,1.250459e-04,1.791562e-05,1.952391e-05,3.682797e-05,1.664476e-02,1.313289e-05,1.054382e-05,5.510727e-06,5.009442e-06,6.967455e-06,1.393869e-05,1.150010e-05,6.055579e-06,X1
2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,2.114165e-03,1.852587e-07,9.576671e-07,2.899294e-07,4.826551e-07,2.591483e-07,8.262940e-07,4.306785e-07,2.137951e-07,4.733440e-07,6.674704e-07,2.292413e-06,1.278588e-06,9.628584e-07,7.595789e-07,1.468774e-06,X1
2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,2.136752e-03,6.189329e-08,2.590390e-07,1.802682e-07,1.287123e-05,3.141586e-07,1.568652e-07,1.355333e-07,1.345907e-07,7.267555e-08,2.227520e-07,1.695591e-07,2.213199e-07,1.108082e-06,5.481803e-06,4.986189e-07,X1
1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,1.968504e-03,7.194668e-08,6.017121e-04,2.301061e-07,1.557038e-07,1.559410e-07,2.301879e-07,2.557273e-07,9.237336e-08,7.614404e-08,5.650716e-08,4.870654e-07,1.606660e-07,1.020414e-07,1.157229e-07,2.261864e-07,X1
1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.941748e-03,1.575209e-07,4.169950e-07,3.862855e-07,6.867071e-08,9.162379e-08,4.293872e-07,7.607397e-07,1.171016e-07,7.959060e-07,2.016762e-06,2.630845e-06,1.087618e-05,2.720532e-06,1.015217e-06,8.230846e-07,X1
